,Price,Area,Location,City,bedrom
6100,33.0,800,Gajularamaram,Hyderabad,2
6101,33.0,800,Gajularamaram,Hyderabad,2
6102,33.0,800,Gajularamaram,Hyderabad,2
6103,33.0,800,Gajularamaram,Hyderabad,2
6104,56.35,1150,Chandanagar,Hyderabad,2
6105,129.0,1840,Nanakramguda,Hyderabad,3
6106,78.0,1560,other,Hyderabad,3
6107,63.0,1300,Serilingampally,Hyderabad,2
6111,125.0,1699,Gachibowli,Hyderabad,4
6112,65.83,1254,Nagole,Hyderabad,2
6113,89.77,1710,Nagole,Hyderabad,3
6115,75.0,1320,other,Hyderabad,2
6116,70.0,1605,Puppalaguda,Hyderabad,3
6117,145.0,2120,Madhapur,Hyderabad,3
6118,135.0,1860,Nallagandla Gachibowli,Hyderabad,3
6119,135.0,1860,Nallagandla Gachibowli,Hyderabad,3
6120,89.9,1550,Miyapur,Hyderabad,3
6123,75.0,1195,Kondapur,Hyderabad,2
6124,57.0,1230,other,Hyderabad,3
6127,55.0,1076,LB Nagar,Hyderabad,2
6128,35.78,842,other,Hyderabad,2
6129,78.0,1200,Miyapur,Hyderabad,2
6136,86.0,1150,Madhapur,Hyderabad,2
6137,90.0,1150,Hitech City,Hyderabad,2
6138,90.0,1150,Hitech City,Hyderabad,2
6139,98.77,1245,Nanakramguda,Hyderabad,2
6140,130.0,1600,Nanakramguda,Hyderabad,3
6141,188.0,2270,Nanakramguda,Hyderabad,3
6142,60.0,1200,Manikonda,Hyderabad,2
6143,70.0,1418,Puppalaguda,Hyderabad,3
6144,99.84,1920,Miyapur,Hyderabad,3
6145,100.0,1925,Miyapur,Hyderabad,3
6146,99.06,1905,Miyapur,Hyderabad,3
6147,55.0,850,Gachibowli,Hyderabad,2
6148,80.0,1940,Nizampet,Hyderabad,3
6149,86.0,1150,Hitech City,Hyderabad,2
6150,111.0,1730,Kukatpally,Hyderabad,3
6151,111.0,1730,Kukatpally,Hyderabad,3
6152,42.0,1050,other,Hyderabad,2
6153,42.0,1050,other,Hyderabad,2
6154,145.0,1908,Kondapur,Hyderabad,3
6155,70.98999,1090,Kukatpally,Hyderabad,2
6156,89.53,1905,Bachupally,Hyderabad,3
6157,78.72,1675,Bachupally,Hyderabad,3
6158,75.9,1615,Bachupally,Hyderabad,3
6159,54.52,1160,Bachupally,Hyderabad,2
6160,84.59,1800,Bachupally,Hyderabad,3
6161,56.4,1200,Bachupally,Hyderabad,2
6162,45.0,908,Mallapur,Hyderabad,2
6163,48.3,1100,Kukatpally,Hyderabad,2
6164,49.0,1380,other,Hyderabad,2
6165,60.0,970,Hitech City,Hyderabad,2
6166,45.0,1160,Mallapur,Hyderabad,2
6167,42.99,840,other,Hyderabad,2
6168,47.5,1100,other,Hyderabad,2
6169,42.0,931,other,Hyderabad,2
6170,125.0,1670,Jubilee Hills,Hyderabad,3
6171,120.0,2000,Kukatpally,Hyderabad,3
6172,120.0,2000,Kukatpally,Hyderabad,3
6173,82.98999,1554,Miyapur,Hyderabad,3
6174,88.98,1650,Miyapur,Hyderabad,3
6175,79.98999,1554,Miyapur,Hyderabad,3
6176,230.0,1900,Jubilee Hills,Hyderabad,3
6177,229.0,1900,Jubilee Hills,Hyderabad,3
6178,230.0,1900,Jubilee Hills,Hyderabad,3
6179,230.0,1900,Jubilee Hills,Hyderabad,3
6180,145.0,1740,Kukatpally,Hyderabad,3
6182,28.0,963,Beeramguda,Hyderabad,2
6184,35.0,850,other,Hyderabad,2
6185,113.99999,1730,Kukatpally,Hyderabad,3
6186,69.31,1555,Gajularamaram,Hyderabad,3
6187,52.56,1180,Gajularamaram,Hyderabad,2
6188,111.0,1675,Kukatpally,Hyderabad,3
6189,53.0,845,other,Hyderabad,2
6190,45.0,1100,other,Hyderabad,2
6191,146.0,1905,other,Hyderabad,3
6192,112.0,1460,other,Hyderabad,3
6193,112.0,1460,other,Hyderabad,3
6194,42.0,1175,Malkajgiri,Hyderabad,2
6195,49.0,1360,Kompally,Hyderabad,2
6196,75.54,1220,Kondapur,Hyderabad,2
6197,113.99999,1885,Kondapur,Hyderabad,3
6198,72.4,1165,Kondapur,Hyderabad,2
6199,96.0,1295,Jubilee Hills,Hyderabad,2
6200,96.0,1295,Jubilee Hills,Hyderabad,2
6201,96.0,1295,Jubilee Hills,Hyderabad,2
6202,96.0,1295,Jubilee Hills,Hyderabad,2
6203,96.0,1295,Jubilee Hills,Hyderabad,2
6204,102.0,1295,Jubilee Hills,Hyderabad,2
6205,125.0,1670,Jubilee Hills,Hyderabad,3
6206,125.0,1670,Jubilee Hills,Hyderabad,3
6207,48.0,1200,Bandlaguda Jagir,Hyderabad,2
6208,48.0,1200,Bandlaguda Jagir,Hyderabad,2
6209,125.0,1670,Jubilee Hills,Hyderabad,3
6210,168.0,2460,Nanakramguda,Hyderabad,3
6211,40.0,1040,other,Hyderabad,2
6212,36.0,1107,Beeramguda,Hyderabad,2
6213,60.0,1050,Begumpet,Hyderabad,2
6214,60.0,1050,Begumpet,Hyderabad,2
6216,86.25,1150,Hitech City,Hyderabad,2
6217,40.0,1040,other,Hyderabad,2
6218,36.0,1107,Beeramguda,Hyderabad,2
6219,40.0,850,Beeramguda,Hyderabad,2
6220,60.0,1050,Begumpet,Hyderabad,2
6221,60.0,1050,Begumpet,Hyderabad,2
6222,35.0,1080,Beeramguda,Hyderabad,2
6223,35.0,1080,Beeramguda,Hyderabad,2
6224,23.0,1100,other,Hyderabad,2
6225,23.0,1100,other,Hyderabad,2
6226,120.0,1745,other,Hyderabad,3
6227,25.0,970,Nagole,Hyderabad,2
6228,57.77,1090,Kukatpally,Hyderabad,2
6229,76.05,1435,Kukatpally,Hyderabad,3
6230,26.0,684,Beeramguda,Hyderabad,1
6231,45.0,1040,Beeramguda,Hyderabad,2
6232,30.0,850,Beeramguda,Hyderabad,2
6233,32.0,1150,Beeramguda,Hyderabad,2
6234,70.0,1605,other,Hyderabad,3
6235,30.0,850,Beeramguda,Hyderabad,2
6236,32.0,1150,Beeramguda,Hyderabad,2
6237,70.0,1605,other,Hyderabad,3
6238,55.0,1000,Mallapur,Hyderabad,2
6239,57.77,1090,Kukatpally,Hyderabad,2
6240,76.05,1435,Kukatpally,Hyderabad,3
6241,85.02,1635,Nagole,Hyderabad,3
6242,82.42,1585,Nagole,Hyderabad,3
6243,34.0,1000,other,Hyderabad,2
6244,95.0,1035,Gachibowli,Hyderabad,2
6245,50.0,1000,other,Hyderabad,2
6246,47.88,1260,other,Hyderabad,2
6247,28.8,950,Beeramguda,Hyderabad,2
6248,55.0,850,Gachibowli,Hyderabad,2
6249,85.0,1260,Nanakramguda,Hyderabad,2
6250,55.0,1050,other,Hyderabad,2
6251,44.0,1250,Bachupally,Hyderabad,2
6252,140.0,1908,Kondapur,Hyderabad,3
6253,69.31,1555,Gajularamaram,Hyderabad,3
6254,120.0,1720,Narsingi,Hyderabad,3
6255,75.4,1327,Rajendra Nagar,Hyderabad,3
6257,52.9,941,Rajendra Nagar,Hyderabad,2
6258,55.8,1200,other,Hyderabad,2
6259,43.0,1200,Manikonda,Hyderabad,1
6260,55.6,1390,other,Hyderabad,3
6261,24.0,540,other,Hyderabad,1
6262,125.0,1717,Gachibowli,Hyderabad,2
6263,125.0,1717,Gachibowli,Hyderabad,2
6264,35.7,900,other,Hyderabad,2
6265,126.0,2150,Bandlaguda Jagir,Hyderabad,3
6266,48.0,810,other,Hyderabad,2
6267,116.0,1985,Bandlaguda Jagir,Hyderabad,3
6268,95.63,1555,Kondapur,Hyderabad,3
6269,48.0,810,other,Hyderabad,2
6270,116.0,1985,Bandlaguda Jagir,Hyderabad,3
6271,95.63,1555,Kondapur,Hyderabad,3
6272,36.0,1050,other,Hyderabad,2
6273,45.0,1014,Mallapur,Hyderabad,2
6274,39.0,1085,Kompally,Hyderabad,2
6275,58.0,1100,Kompally,Hyderabad,2
6276,35.0,1050,Nizampet,Hyderabad,2
6277,35.0,1050,Nizampet,Hyderabad,2
6278,113.99999,1860,Kukatpally,Hyderabad,3
6279,113.99999,1860,Kukatpally,Hyderabad,3
6282,45.0,955,Nallagandla Gachibowli,Hyderabad,2
6283,45.0,1155,other,Hyderabad,2
6284,35.0,1120,Nizampet,Hyderabad,2
6285,35.0,850,Nizampet,Hyderabad,2
6286,38.0,1000,Kachiguda,Hyderabad,2
6287,38.0,1000,Kachiguda,Hyderabad,2
6288,38.0,1000,Kachiguda,Hyderabad,2
6289,38.0,1000,Kachiguda,Hyderabad,2
6290,38.0,1000,Kachiguda,Hyderabad,2
6291,39.6,966,Narsingi,Hyderabad,2
6292,38.0,1000,Kachiguda,Hyderabad,2
6293,38.0,1000,Kachiguda,Hyderabad,2
6294,41.0,1050,other,Hyderabad,2
6295,55.0,1575,Alwal,Hyderabad,3
6296,96.0,1700,other,Hyderabad,3
6297,96.0,1700,other,Hyderabad,3
6298,67.95,1535,Pragathi Nagar Kukatpally,Hyderabad,3
6299,36.0,940,Nizampet,Hyderabad,2
6300,34.0,1060,Nizampet,Hyderabad,2
6301,35.0,1015,Nizampet,Hyderabad,2
6302,35.0,1015,Nizampet,Hyderabad,2
6303,50.0,1600,Narsingi,Hyderabad,3
6304,70.0,1150,Kondapur,Hyderabad,2
6305,55.0,1500,Narsingi,Hyderabad,2
6306,38.7,1000,Nizampet,Hyderabad,2
6307,58.0,1208,Kompally,Hyderabad,2
6308,70.0,1150,Kondapur,Hyderabad,2
6309,55.0,1500,Narsingi,Hyderabad,2
6310,112.99999,1700,Kukatpally,Hyderabad,3
6311,45.0,1170,other,Hyderabad,2
6312,73.17,1090,Kukatpally,Hyderabad,2
6313,73.17,1090,Kukatpally,Hyderabad,2
6314,38.0,1050,Nizampet,Hyderabad,2
6315,48.5,1425,Malkajgiri,Hyderabad,3
6316,40.1,1060,other,Hyderabad,2
6317,35.5,1130,Bachupally,Hyderabad,2
6318,33.0,930,Nizampet,Hyderabad,2
6319,35.0,1085,Nizampet,Hyderabad,2
6320,46.0,1120,Nizampet,Hyderabad,2
6321,85.0,1506,Appa Junction,Hyderabad,2
6322,85.0,1506,Appa Junction,Hyderabad,2
6323,55.0,1650,Nagole,Hyderabad,3
6324,55.0,1650,Nagole,Hyderabad,3
6325,39.0,1200,Nizampet,Hyderabad,2
6326,45.8,1145,Alwal,Hyderabad,2
6327,108.0,1875,Kokapet,Hyderabad,3
6328,152.0,2540,Kokapet,Hyderabad,3
6329,152.0,2630,Kokapet,Hyderabad,4
6330,45.8,1145,Alwal,Hyderabad,2
6331,150.0,2450,Kondapur,Hyderabad,3
6332,57.0,1425,Alwal,Hyderabad,3
6333,72.0,1720,other,Hyderabad,3
6334,200.0,2405,Nanakramguda,Hyderabad,3
6335,87.97,1725,Chandanagar,Hyderabad,3
6336,105.0,1730,Kukatpally,Hyderabad,3
6338,100.0,2000,Miyapur,Hyderabad,3
6339,100.0,1295,Kondapur,Hyderabad,2
6340,120.0,1490,Kondapur,Hyderabad,3
6341,107.0,1905,Miyapur,Hyderabad,3
6342,107.0,1905,Miyapur,Hyderabad,3
6343,79.0,1525,Kondapur,Hyderabad,3
6344,49.0,1120,Manikonda,Hyderabad,2
6347,100.0,1755,Narsingi,Hyderabad,3
6348,100.0,1755,Narsingi,Hyderabad,3
6349,62.0,1216,Puppalaguda,Hyderabad,2
6350,70.0,1210,Nallagandla Gachibowli,Hyderabad,2
6351,79.0,1525,Kondapur,Hyderabad,3
6352,67.0,1340,Puppalaguda,Hyderabad,2
6353,62.0,1216,Puppalaguda,Hyderabad,2
6354,84.52,1725,Chandanagar,Hyderabad,2
6355,200.0,2070,Banjara Hills,Hyderabad,3
6357,125.0,1670,Jubilee Hills,Hyderabad,3
6358,82.0,1150,East Marredpally,Hyderabad,2
6359,69.0,1150,Kondapur,Hyderabad,2
6360,90.26,1600,Narsingi,Hyderabad,3
6362,85.0,1525,Kondapur,Hyderabad,3
6363,65.31,1555,Gajularamaram,Hyderabad,3
6364,80.95,1315,Kondapur,Hyderabad,2
6365,140.0,2050,Kondapur,Hyderabad,3
6366,102.0,1675,Kukatpally,Hyderabad,3
6367,100.0,1725,other,Hyderabad,3
6368,107.0,1770,Kondapur,Hyderabad,3
6370,220.0,1900,Jubilee Hills,Hyderabad,3
6371,214.0,1880,Kondapur,Hyderabad,3
6372,160.0,2050,Kondapur,Hyderabad,3
6374,150.0,2665,other,Hyderabad,3
6375,85.0,1216,Kukatpally,Hyderabad,2
6377,155.0,2220,Kokapet,Hyderabad,3
6380,105.0,1430,Gachibowli,Hyderabad,3
6382,103.0,1695,Kukatpally,Hyderabad,3
6383,110.0,1815,Kondapur,Hyderabad,3
6384,99.91,1630,Kondapur,Hyderabad,3
6385,80.14,1620,Chandanagar,Hyderabad,3
6386,40.0,1200,other,Hyderabad,2
6387,125.0,1650,West Marredpally,Hyderabad,2
6388,89.25,1550,Kukatpally,Hyderabad,3
6389,92.96,1535,Kondapur,Hyderabad,3
6390,75.98999,1165,Kondapur,Hyderabad,2
6391,85.0,1400,Malkajgiri,Hyderabad,3
6392,200.0,2600,other,Hyderabad,3
6393,52.5,1100,Miyapur,Hyderabad,2
6394,40.0,1010,Malkajgiri,Hyderabad,2
6395,75.0,1195,Kondapur,Hyderabad,2
6396,52.53,970,Kukatpally,Hyderabad,2
6397,58.0,1050,Kompally,Hyderabad,2
6398,50.85,1130,Alwal,Hyderabad,2
6399,120.0,2300,other,Hyderabad,3
6400,35.0,1015,Alwal,Hyderabad,2
6402,65.0,1190,Mallapur,Hyderabad,2
6403,60.0,1190,Mallapur,Hyderabad,2
6404,67.0,1340,Puppalaguda,Hyderabad,2
6405,160.0,1875,Shaikpet,Hyderabad,3
6406,230.0,1900,Jubilee Hills,Hyderabad,3
6407,195.0,1920,West Marredpally,Hyderabad,4
6408,53.2,1330,Alwal,Hyderabad,2
6409,195.0,2350,Hitech City,Hyderabad,3
6410,48.0,1120,Pragathi Nagar Kukatpally,Hyderabad,2
6411,130.0,1924,Madhapur,Hyderabad,3
6412,102.0,1575,other,Hyderabad,3
6413,195.0,2350,Hitech City,Hyderabad,3
6415,59.0,1350,other,Hyderabad,3
6416,85.0,1580,Puppalaguda,Hyderabad,3
6417,60.0,1200,Malkajgiri,Hyderabad,2
6418,47.1,1050,Gajularamaram,Hyderabad,2
6419,73.17,1090,Kukatpally,Hyderabad,2
6420,113.99999,1730,Kukatpally,Hyderabad,3
6421,94.49,1535,Kondapur,Hyderabad,3
6422,112.99999,1700,Kukatpally,Hyderabad,3
6423,40.0,1050,Alwal,Hyderabad,2
6424,54.5,1300,Alwal,Hyderabad,2
6425,106.0,1770,Kondapur,Hyderabad,3
6426,40.0,1050,Alwal,Hyderabad,2
6427,54.5,1300,Alwal,Hyderabad,2
6428,106.0,1770,Kondapur,Hyderabad,3
6429,75.0,1430,Kompally,Hyderabad,3
6430,124.0,1800,Kukatpally,Hyderabad,3
6431,78.0,1530,Alwal,Hyderabad,3
6432,48.0,1000,Miyapur,Hyderabad,2
6433,95.25,1905,Kukatpally,Hyderabad,3
6434,122.0,1885,Kondapur,Hyderabad,3
6435,123.0,1885,Kondapur,Hyderabad,3
6436,123.0,1885,Kondapur,Hyderabad,3
6437,88.0,1560,other,Hyderabad,3
6438,67.98999,1190,other,Hyderabad,2
6439,93.0,1450,Kukatpally,Hyderabad,3
6440,93.0,1450,Kukatpally,Hyderabad,3
6441,47.1,1050,Gajularamaram,Hyderabad,2
6442,120.0,1875,Kondapur,Hyderabad,3
6443,69.31,1555,Gajularamaram,Hyderabad,3
6444,34.99,900,other,Hyderabad,2
6445,71.0,1418,Puppalaguda,Hyderabad,3
6446,71.0,1418,Puppalaguda,Hyderabad,3
6447,48.0,1125,Nizampet,Hyderabad,2
6448,55.0,1515,Nizampet,Hyderabad,3
6449,75.0,1600,Serilingampally,Hyderabad,3
6450,56.0,1260,Serilingampally,Hyderabad,2
6452,99.08,1492,Gachibowli,Hyderabad,2
6453,81.26,1283,Gachibowli,Hyderabad,2
6454,91.1,1410,Gachibowli,Hyderabad,2
6455,140.0,2000,Kondapur,Hyderabad,3
6456,70.0,1463,Manikonda,Hyderabad,3
6457,113.99999,1730,Kukatpally,Hyderabad,3
6458,85.0,1600,Kondapur,Hyderabad,3
6459,170.0,2600,Manikonda,Hyderabad,3
6460,25.0,840,West Marredpally,Hyderabad,1
6461,86.0,1725,Manikonda,Hyderabad,3
6462,178.0,1980,Banjara Hills,Hyderabad,3
6463,187.0,2085,Banjara Hills,Hyderabad,3
6465,196.0,2185,Banjara Hills,Hyderabad,3
6466,172.0,1920,Banjara Hills,Hyderabad,3
6467,198.0,2210,Banjara Hills,Hyderabad,3
6469,40.31,1161,Nizampet,Hyderabad,2
6470,63.99,1500,other,Hyderabad,3
6471,63.99,1500,other,Hyderabad,3
6472,80.0,2021,Puppalaguda,Hyderabad,2
6473,52.0,1300,Manikonda,Hyderabad,3
6474,40.0,1000,Malkajgiri,Hyderabad,2
6475,72.0,1060,East Marredpally,Hyderabad,2
6477,32.0,950,Nizampet,Hyderabad,2
6478,38.0,1350,other,Hyderabad,3
6479,60.0,1600,Nagole,Hyderabad,3
6480,35.0,1000,other,Hyderabad,2
6481,50.0,1450,other,Hyderabad,3
6482,28.0,1050,other,Hyderabad,2
6483,36.0,1150,Mallapur,Hyderabad,2
6484,80.0,1900,Mallapur,Hyderabad,3
6485,50.34,1465,Nizampet,Hyderabad,3
6486,42.52,1228,Nizampet,Hyderabad,2
6487,40.44,1165,Nizampet,Hyderabad,2
6488,38.49,1106,Nizampet,Hyderabad,2
6489,35.0,1315,Mallapur,Hyderabad,3
6491,48.0,1250,other,Hyderabad,3
6492,80.0,1900,Mallapur,Hyderabad,2
6493,38.0,1096,Beeramguda,Hyderabad,2
6494,135.0,1765,other,Hyderabad,3
6495,80.0,2021,Puppalaguda,Hyderabad,2
6496,27.0,1005,other,Hyderabad,2
6497,60.0,1750,Mallapur,Hyderabad,3
6498,37.4,1100,Nizampet,Hyderabad,2
6499,37.4,1100,Nizampet,Hyderabad,2
6500,52.8,1200,Nizampet,Hyderabad,2
6501,51.0,1160,Nizampet,Hyderabad,2
6502,55.0,1060,Nizampet,Hyderabad,2
6503,60.0,1506,other,Hyderabad,3
6504,45.0,1165,Nizampet,Hyderabad,2
6505,65.0,1471,Tarnaka,Hyderabad,3
6507,45.0,1350,Nagole,Hyderabad,3
6508,101.0,1850,Malkajgiri,Hyderabad,3
6509,55.0,1600,Mallapur,Hyderabad,2
6510,48.0,1250,other,Hyderabad,3
6511,80.0,1900,Mallapur,Hyderabad,2
6512,38.0,1150,Mallapur,Hyderabad,2
6513,80.0,1700,West Marredpally,Hyderabad,3
6514,135.0,1765,other,Hyderabad,3
6515,30.0,1050,Mallampet,Hyderabad,1
6516,32.0,1050,Nizampet,Hyderabad,2
6517,60.0,1750,Mallapur,Hyderabad,3
6518,34.0,1150,Nizampet,Hyderabad,2
6519,70.0,990,East Marredpally,Hyderabad,2
6520,50.0,1150,Nagole,Hyderabad,2
6521,220.0,2400,Banjara Hills,Hyderabad,3
6522,52.8,1200,Nizampet,Hyderabad,2
6523,55.0,1060,Nizampet,Hyderabad,2
6524,51.0,1160,Nizampet,Hyderabad,2
6525,45.0,1165,Nizampet,Hyderabad,2
6526,60.0,1278,Manikonda,Hyderabad,2
6527,80.0,2021,Puppalaguda,Hyderabad,2
6528,135.0,1765,other,Hyderabad,3
6529,80.0,2021,Puppalaguda,Hyderabad,2
6530,27.0,1005,other,Hyderabad,2
6533,33.0,1000,Nizampet,Hyderabad,2
6534,69.0,987,East Marredpally,Hyderabad,2
6535,32.0,1075,West Marredpally,Hyderabad,2
6536,20.0,600,Kukatpally,Hyderabad,1
6537,70.0,1400,other,Hyderabad,3
6538,46.0,1300,Puppalaguda,Hyderabad,3
6539,46.0,1300,Puppalaguda,Hyderabad,3
6540,70.0,1490,Manikonda,Hyderabad,3
6541,85.99,1275,East Marredpally,Hyderabad,2
6542,38.0,1096,Beeramguda,Hyderabad,2
6543,37.4,1100,Nizampet,Hyderabad,2
6544,35.0,1000,Mallapur,Hyderabad,2
6545,35.7,1050,Nizampet,Hyderabad,2
6546,37.4,1100,Nizampet,Hyderabad,2
6547,37.4,1100,Nizampet,Hyderabad,2
6548,33.0,1450,other,Hyderabad,3
6549,90.75,1265,Miyapur,Hyderabad,2
6550,101.0,1945,Miyapur,Hyderabad,3
6551,79.62,1435,Kukatpally,Hyderabad,3
6552,127.0,1925,Miyapur,Hyderabad,3
6553,90.75,1265,Miyapur,Hyderabad,2
6554,107.0,1905,Kukatpally,Hyderabad,3
6555,61.68,1090,Kukatpally,Hyderabad,2
6556,68.95999,1230,Kukatpally,Hyderabad,2
6557,107.0,1920,Kukatpally,Hyderabad,3
6558,107.0,1905,Miyapur,Hyderabad,3
6559,62.33,1170,Kukatpally,Hyderabad,1
6560,88.0,1385,Appa Junction,Hyderabad,2
6561,89.98,1390,Appa Junction,Hyderabad,2
6562,79.98999,1282,Appa Junction,Hyderabad,2
6563,42.84,1020,Gajularamaram,Hyderabad,1
6564,100.0,1935,Aminpur,Hyderabad,3
6565,70.98999,1090,Kukatpally,Hyderabad,2
6566,98.28,1630,Kondapur,Hyderabad,3
6567,109.0,1695,Kukatpally,Hyderabad,3
6568,79.98999,1282,Appa Junction,Hyderabad,2
6569,89.98,1390,Appa Junction,Hyderabad,2
6570,88.0,1385,Appa Junction,Hyderabad,2
6571,88.0,1385,Appa Junction,Hyderabad,2
6572,35.0,1080,Beeramguda,Hyderabad,2
6573,73.17,1090,Kukatpally,Hyderabad,2
6574,109.0,1700,other,Hyderabad,2
6575,111.0,1730,other,Hyderabad,2
6576,109.0,1700,Kukatpally,Hyderabad,3
6577,46.0,1050,Gajularamaram,Hyderabad,2
6578,150.0,2400,other,Hyderabad,4
6579,55.0,1214,Miyapur,Hyderabad,2
6580,35.0,1080,Beeramguda,Hyderabad,2
6581,73.17,1090,Kukatpally,Hyderabad,2
6582,118.0,1840,Kukatpally,Hyderabad,3
6583,105.0,2115,Kokapet,Hyderabad,3
6584,112.0,1695,Kukatpally,Hyderabad,3
6585,33.75,1125,Mallampet,Hyderabad,1
6586,55.0,1170,other,Hyderabad,2
6587,42.0,1200,Miyapur,Hyderabad,2
6588,47.0,902,LB Nagar,Hyderabad,2
6589,106.0,1695,Kukatpally,Hyderabad,3
6590,65.0,1200,Kondapur,Hyderabad,2
6591,81.0,1490,Narsingi,Hyderabad,3
6592,45.0,1130,Manikonda,Hyderabad,2
6593,89.0,1480,Puppalaguda,Hyderabad,3
6594,47.1,1050,Gajularamaram,Hyderabad,2
6595,127.0,1925,Miyapur,Hyderabad,3
6596,87.0,1525,Kondapur,Hyderabad,3
6597,63.0,1523,other,Hyderabad,2
6598,67.0,1200,other,Hyderabad,3
6600,50.0,1620,Mallampet,Hyderabad,3
6601,100.0,1500,Kachiguda,Hyderabad,1
6602,75.0,1650,Manikonda,Hyderabad,3
6603,150.0,1908,Jubilee Hills,Hyderabad,3
6604,45.0,1130,Manikonda,Hyderabad,2
6605,89.0,1480,Puppalaguda,Hyderabad,3
6606,47.1,1050,Gajularamaram,Hyderabad,2
6607,85.0,1548,Tarnaka,Hyderabad,3
6608,54.99,1725,Tarnaka,Hyderabad,3
6609,75.0,1500,Tarnaka,Hyderabad,2
6610,85.0,1430,Puppalaguda,Hyderabad,2
6611,38.28,1294,Miyapur,Hyderabad,2
6612,35.0,1080,Beeramguda,Hyderabad,2
6613,35.0,1085,Beeramguda,Hyderabad,2
6614,65.0,1480,Attapur,Hyderabad,3
6615,107.0,1920,Miyapur,Hyderabad,3
6616,85.73,1190,Miyapur,Hyderabad,2
6617,36.0,1080,Beeramguda,Hyderabad,2
6618,63.0,1465,Gajularamaram,Hyderabad,3
6619,85.73,1190,Miyapur,Hyderabad,2
6620,46.0,1050,Gajularamaram,Hyderabad,2
6621,82.98999,1538,Tellapur,Hyderabad,3
6622,88.0,1678,Tellapur,Hyderabad,3
6623,88.0,1678,Tellapur,Hyderabad,3
6624,36.0,1080,Beeramguda,Hyderabad,2
6625,36.0,1080,Beeramguda,Hyderabad,2
6626,112.0,1695,Kukatpally,Hyderabad,3
6627,135.0,1700,other,Hyderabad,3
6628,100.0,1500,Kachiguda,Hyderabad,1
6629,75.0,1650,Manikonda,Hyderabad,3
6630,107.0,1920,Miyapur,Hyderabad,3
6631,85.73,1190,Miyapur,Hyderabad,2
6632,45.0,1130,Manikonda,Hyderabad,2
6633,89.0,1480,Puppalaguda,Hyderabad,3
6634,100.0,2000,Puppalaguda,Hyderabad,3
6635,47.1,1050,Gajularamaram,Hyderabad,2
6636,55.0,1170,other,Hyderabad,2
6637,85.0,1548,Tarnaka,Hyderabad,3
6638,54.99,1725,Tarnaka,Hyderabad,3
6639,75.0,1500,Tarnaka,Hyderabad,2
6640,85.0,1430,Puppalaguda,Hyderabad,2
6641,35.0,1080,Beeramguda,Hyderabad,2
6642,35.0,1080,Beeramguda,Hyderabad,2
6643,35.0,1085,Beeramguda,Hyderabad,2
6644,65.0,1480,Attapur,Hyderabad,3
6645,85.0,1525,Kondapur,Hyderabad,2
6646,35.0,1080,Beeramguda,Hyderabad,2
6647,113.99999,1730,Kukatpally,Hyderabad,3
6648,65.0,1361,Attapur,Hyderabad,3
6649,90.75,1265,Miyapur,Hyderabad,2
6650,66.0,1555,Gajularamaram,Hyderabad,3
6651,65.0,1200,Kondapur,Hyderabad,2
6652,102.0,1681,Kondapur,Hyderabad,3
6653,75.0,1250,Kondapur,Hyderabad,2
6654,45.0,1050,Gajularamaram,Hyderabad,2
6655,110.0,1700,Shaikpet,Hyderabad,3
6656,66.0,1555,Gajularamaram,Hyderabad,3
6657,62.33,1170,other,Hyderabad,2
6658,50.0,1620,Mallampet,Hyderabad,3
6659,30.0,607,Miyapur,Hyderabad,1
6660,80.0,990,Gachibowli,Hyderabad,1
6661,62.0,1565,other,Hyderabad,3
6662,110.0,1630,other,Hyderabad,3
6663,37.0,1100,Bandlaguda Jagir,Hyderabad,2
6664,35.0,1080,Beeramguda,Hyderabad,2
6665,27.0,682,other,Hyderabad,1
6666,74.98999,1245,Tarnaka,Hyderabad,2
6667,85.0,1500,Kondapur,Hyderabad,3
6668,30.0,900,other,Hyderabad,2
6669,68.0,1320,other,Hyderabad,3
6670,75.0,1530,other,Hyderabad,3
6671,85.73,1190,Kukatpally,Hyderabad,2
6672,106.0,1695,Kukatpally,Hyderabad,3
6673,65.0,1200,Kondapur,Hyderabad,2
6674,35.0,1080,Beeramguda,Hyderabad,2
6675,35.0,1080,Beeramguda,Hyderabad,2
6676,35.0,1080,Beeramguda,Hyderabad,2
6677,81.0,1490,Narsingi,Hyderabad,3
6678,89.98,1539,other,Hyderabad,3
6679,79.0,1641,Puppalaguda,Hyderabad,2
6680,79.0,1640,Puppalaguda,Hyderabad,2
6681,67.0,1402,Puppalaguda,Hyderabad,1
6682,67.0,1401,Puppalaguda,Hyderabad,1
6683,127.0,1925,Miyapur,Hyderabad,3
6684,46.0,1050,Gajularamaram,Hyderabad,2
6685,66.0,1555,Gajularamaram,Hyderabad,3
6686,38.0,1008,Bachupally,Hyderabad,2
6687,35.0,1080,Beeramguda,Hyderabad,2
6688,35.0,1080,Beeramguda,Hyderabad,2
6689,68.95999,1230,Kukatpally,Hyderabad,2
6690,46.0,1050,Gajularamaram,Hyderabad,2
6691,127.0,1925,Miyapur,Hyderabad,3
6692,87.0,1525,Kondapur,Hyderabad,3
6693,63.0,1523,other,Hyderabad,2
6694,67.0,1200,other,Hyderabad,3
6696,82.0,1350,Manikonda,Hyderabad,3
6697,140.0,1188,Sanath Nagar,Hyderabad,2
6698,62.0,1199,Tellapur,Hyderabad,2
6699,86.0,1538,Gachibowli,Hyderabad,3
